OFFICE_LOC,LOC,NAME,HOMEPAGE,ESTABLISHMENT,GENDER,ZIP_CODE,ADDRESS,TEL, 1G_CLA , 2G_CLA , 3G_CLA , SPECIAL_CLA , CLA_SUM , 1G_STU , 1G_STU_EMPTY , 2G_STU , 2G_STU_EMPTY , 3G_STU , 3G_STU_EMPTY , STU_SUM , STU_EMPTY_SUM , AVG , T_NUM , T_EMPTY , T_REGULAR_NYM , T_REGULAR_EMPTY , T_TERM_NUM , T_TERM_EMPTY , EMP_NUM , EMP_EMPTY , CLASS_NUM 
동작관악,관악구,삼성중학교,http://www.ssamsung.ms.kr, 공립 , 공학 ,8816," 서울특별시 관악구 신림로3가길 39-24 (신림동,삼성중학교) ",28716242,4,4,5,1,14,88,51,97,46,102,50,287,147,20.5,31,22,28,20,3,2,4,1,36
동작관악,동작구,상도중학교,http://www.seoulsangdo.ms.kr, 공립 , 공학 ,7028," 서울특별시 동작구 사당로2가길 72 , 상도중학교 (사당동) ",25808905,7,6,7, - ,20,162,84,144,70,180,94,486,248,24.3,44,35,36,29,8,6,2, - ,29
동작관악,동작구,상현중학교,http://www.sanghyun.ms.kr, 공립 , 공학 ,7028, 서울특별시 동작구 사당로2길 2-19 (상도동) ,28155375,7,7,7,1,22,185,97,181,71,178,99,544,267,24.7,45,33,37,27,8,6,3,1,34
동작관악,관악구,신관중학교,http://www.shingwan.ms.kr, 공립 , 공학 ,8781," 서울특별시 관악구 신림로48길 17-16 , (신림동 신관중학교) ",28856893,4,4,4,1,13,98,50,79,34,97,51,274,135,21.1,29,21,24,18,5,3,2,1,28
동작관악,관악구,신림중학교,http://www.shillim.ms.kr, 공립 , 공학 ,8841," 서울특별시 관악구 신림로 40 (신림동,신림중학교) ",28821929,5,5,5,1,16,98,36,119,45,110,38,327,119,20.4,35,27,31,23,4,4,4,2,32
동작관악,동작구,영등포중학교,http://www.yeongdeungpo.ms.kr, 공립 , 공학 ,6933," 서울특별시 동작구 등용로8길 5 , 영등포중학교 (대방동) ",28156572,4,4,4,1,13,76,30,75,45,98,46,249,121,19.2,34,27,29,22,5,5,4,1,29
동작관악,관악구,인헌중학교,http://inhun.ms.kr, 공립 , 공학 ,8795," 서울특별시 관악구 인헌9길 35 , 인헌중학교 (봉천동) ",28770047,8,7,8, - ,23,196,91,174,80,180,80,550,251,23.9,49,41,43,36,6,5,4,1,50
동작관악,동작구,장승중학교,http://jangseung.ms.kr, 공립 , 공학 ,6963," 서울특별시 동작구 장승배기로10가길 25 , 장승중학교 (상도동) ",28124415,8,8,8,2,26,226,141,210,124,221,129,657,394,25.3,47,37,42,34,5,3,5,3,33
동작관악,관악구,광신중학교,http://www.kwangshin.ms.kr, 사립 , 공학 ,8847," 서울특별시 관악구 광신길 141 , 광신중학교 (신림동) ",28818500,5,5,5, - ,15,95,43,109,45,119,41,323,129,21.5,34,15,25,11,9,4,4, - ,22
동작관악,관악구,남강중학교,http://www.namkang.ms.kr, 사립 , 남자 ,8854," 서울특별시 관악구 난곡로34길 80 (신림동,남강중고등학교) ",28391709,6,6,6, - ,18,117, - ,118, - ,144, - ,379, - ,21.1,34,14,31,12,3,2,4, - ,26
동작관악,동작구,동양중학교,http://www.dongyang.ms.kr, 사립 , 남자 ,6910," 서울특별시 동작구 흑석로9길 94 , 동양중학교  (흑석동) ",28149651,6,6,6, - ,18,124, - ,124, - ,137, - ,385, - ,21.4,35,18,25,13,10,5,4, - ,32
동작관악,관악구,서울문영여자중학교,http://www.moonyoung-gms.seoul.kr, 사립 , 여자 ,8833," 서울특별시 관악구 관악로 85 , 서울문영여자중학교 (봉천동) ",28718923,4,5,5, - ,14,85,85,110,110,93,93,288,288,20.6,31,21,23,13,8,8,4,2,19
동작관악,동작구,성남중학교,http://www.sungnam.ms.kr, 사립 , 남자 ,6946, 서울특별시 동작구 대방동길 74 (대방동) ,28151332,8,8,8, - ,24,211, - ,203, - ,225, - ,639, - ,26.6,46,13,43,11,3,2,4,2,30
동작관악,관악구,성보중학교,http://www.sungbo.ms.kr, 사립 , 공학 ,8773," 서울특별시 관악구 남부순환로156길 39 , 성보중학교 (신림동,성보중학교) ",28189705,7,8,8, - ,23,188,88,192,95,189,89,569,272,24.7,43,19,31,12,12,7,4,1,35
동작관악,동작구,숭의여자중학교,http://seg.ms.kr, 사립 , 여자 ,6944," 서울특별시 동작구 여의대방로36길 79 , 숭의여자중학교 (대방동) ",28107700,6,6,6, - ,18,158,158,167,167,153,153,478,478,26.6,36,30,24,20,12,10,4,2,30
동작관악,동작구,중앙대학교사범대학부속중학교,http://www.cau.ms.kr, 사립 , 공학 ,6980, 서울특별시 동작구 서달로 124 (흑석동) ,28279103,9,9,9, - ,27,236,154,187,121,223,133,646,408,23.9,51,28,44,23,7,5,4,1,37
성동광진,성동구,경수중학교,http://www.gsu.ms.kr, 공립 , 공학 ,4785, 서울특별시 성동구 뚝섬로13길 14 (성수동2가) ,24640675,5,5,6,2,18,108,50,107,41,131,68,346,159,19.2,37,28,31,25,6,3,2,2,44
성동광진,성동구,경일중학교,http://kyungil.ms.kr, 공립 , 공학 ,4779, 서울특별시 성동구 성수일로 27 (성수동1가) ,24680651,4,5,5, - ,14,76,37,100,54,110,55,286,146,20.4,33,25,27,19,6,6,3,3,4
성동광진,광진구,광남중학교,http://www.gwangnam.ms.kr, 공립 , 공학 ,4973," 서울특별시 광진구 아차산로70길 17-62 , 광남중학교 (광장동) ",24568792,13,13,13, - ,39,363,157,361,175,407,194,"1,131",526,29,72,60,63,53,9,7,2,1,50
성동광진,광진구,광양중학교,http://www.kwangyang.ms.kr, 공립 , 공학 ,5104, 서울특별시 광진구 자양로3길 7 (자양동) ,24526922,7,7,7, - ,21,170,91,151,77,161,75,482,243,23,43,32,38,29,5,3,2, - ,48
성동광진,광진구,광장중학교,http://www.gwangjang.ms.kr, 공립 , 공학 ,4966," 서울특별시 광진구 광장로1길 1 , 광장중학교 (광장동) ",24520745,9,8,10, - ,27,193,88,187,70,228,108,608,266,22.5,57,44,49,37,8,7,5,2,41
성동광진,광진구,광진중학교,http://gwangjin.ms.kr, 공립 , 공학 ,5114," 서울특별시 광진구 뚝섬로64길 45 (자양동,광진중학교) ",24472886,6,5,5,2,18,137,55,100,59,103,41,340,155,18.9,35,25,33,23,2,2,2,2,39
성동광진,성동구,광희중학교,http://www.kwanghee.ms.kr, 공립 , 공학 ,4742," 서울특별시 성동구 독서당로62길 46 , 광희중학교 (응봉동) ",222980251,10,10,10,2,32,265,120,289,143,279,129,833,392,26,56,45,53,42,3,3,5,2,43
성동광진,광진구,구의중학교,http://www.guui.ms.kr, 공립 , 공학 ,5022, 서울특별시 광진구 광나루로30길 80 (화양동) ,24474798,6,7,6,1,20,150,44,142,40,151,49,443,133,22.2,40,32,35,27,5,5,3,1,31
성동광진,성동구,동마중학교,http://www.dongma.ms.kr, 공립 , 공학 ,4759, 서울특별시 성동구 마조로11길 18 (마장동) ,222946085,6,6,6,2,20,150,71,140,67,139,74,429,212,21.5,39,31,34,27,5,4,1,1,33
성동광진,성동구,마장중학교,http://mj.ms.kr, 공립 , 공학 ,4753," 서울특별시 성동구 마장로35나길 31 , 마장중학교 (마장동) ",222822944,6,5,5, - ,16,130,60,117,56,116,50,363,166,22.7,35,29,29,23,6,6,3, - ,42
성동광진,성동구,무학중학교,http://muhakg.ms.kr, 공립 , 공학 ,4716, 서울특별시 성동구 행당로 120 (행당동) ,222986141,10,10,12, - ,32,280,142,253,136,329,174,862,452,26.9,62,50,55,44,7,6,3, - ,46
성동광진,성동구,성수중학교,http://seongsu.ms.kr, 공립 , 공학 ,4768," 서울특별시 성동구 서울숲길 18 (성수동1가, 성수중,고등학교) ",24634993,4,5,5, - ,14,69,30,91,44,101,47,261,121,18.6,31,24,28,22,3,2,2,2,35
성동광진,성동구,성원중학교,http://www.sungwon.ms.kr, 공립 , 공학 ,4775," 서울특별시 성동구 성덕정9가길 13 (성수동2가, 성원중학교) ",234082558,4,4,5,1,14,75,41,77,29,91,42,243,112,17.4,32,21,26,17,6,4,3,1,26
성동광진,광진구,신양중학교,http://shinyang.ms.kr, 공립 , 공학 ,5087," 서울특별시 광진구 자양강변길 73 , 신양중학교 (자양동) ",24611066,5,5,5, - ,15,111,59,88,42,110,74,309,175,20.6,32,24,29,24,3, - ,2,1,30
성동광진,광진구,양진중학교,http://www.yangjin.ms.kr, 공립 , 공학 ,4982," 서울특별시 광진구 워커힐로 32 , 양진중학교 ",220491200,12,11,10,2,35,342,165,336,148,315,156,993,469,28.4,70,56,57,47,13,9,4,2,56
성동광진,성동구,옥정중학교,http://www.okjung.ms.kr, 공립 , 공학 ,4734," 서울특별시 성동구 한림말길 11 , 옥정중학교 (옥수동) ",222974604,8,8,9,2,27,195,103,188,78,212,93,595,274,22,56,46,45,38,11,8,2,1,41
성동광진,광진구,용곡중학교,http://www.yonggok.ms.kr, 공립 , 공학 ,4940," 서울특별시 광진구 용마산로22길 76 (중곡동,용곡중학교) ",24522621,10,10,11, - ,31,211,102,213,110,258,115,682,327,22,63,50,55,45,8,5,2,2,52
성동광진,광진구,자양중학교,http://www.jayang.ms.kr, 공립 , 공학 ,5069," 서울특별시 광진구 뚝섬로41길 33 (자양동,서울자양중학교) ",24460365,10,9,10,2,31,268,143,226,117,289,139,783,399,25.3,61,47,54,41,7,6,2,1,45
성동광진,성동구,행당중학교,http://www.haengdang.ms.kr, 공립 , 공학 ,4764," 서울특별시 성동구 왕십리로 189 (행당동,행당중학교) ",222936721,5,5,5, - ,15,100,49,78,34,126,61,304,144,20.3,33,27,29,24,4,3,3,1,32
성동광진,광진구,건국대학교사범대학부속중학교,http://www.konkuk.ms.kr, 사립 , 공학 ,5025, 서울특별시 광진구 자양로 145-1 건국대학교사범대학부속중학교 ,24570318,8,9,9, - ,26,207,55,214,63,186,45,607,163,23.3,51,22,38,14,13,8,4, - ,33
성동광진,광진구,대원국제중학교,http://daewon.ms.kr, 사립 , 공학 ,4939," 서울특별시 광진구 용마산로22길 26 , 대원국제중학교 (중곡동) ",222041594,5,5,5, - ,15,164,82,167,88,167,90,498,260,33.2,32,18,26,13,6,5,5, - ,25
성동광진,광진구,동국대학교사범대학부속여자중학교,http://www.donggukgirls.ms.kr, 사립 , 여자 ,5038," 서울특별시 광진구 광나루로36길 47 (구의동,동국대학교사범대학부속여자중고등학교) ",269482280,7,7,8, - ,22,172,172,137,137,162,162,471,471,21.4,43,28,33,22,10,6,4,2,34
성동광진,성동구,한양대학교사범대학부속중학교,http://hanyang-u.ms.kr, 사립 , 공학 ,4761," 서울특별시 성동구 마조로 42 (사근동,한양사대부속중·고등학교) ",222003700,8,8,8, - ,24,179,90,153,73,156,80,488,243,20.3,47,34,41,28,6,6,4,1,39
성북강북,성북구,서울대학교사범대학부설중학교,http://www.snu.ms.kr, 국립 , 남자 ,2796, 서울특별시 성북구 월곡로 36 (종암동) ,29435812,8,8,8,1,25,175, - ,222, - ,231, - ,628, - ,25.1,58,31,45,22,13,9,4,1,48
성북강북,강북구,강북중학교,http://www.kangbuk.ms.kr/, 공립 , 공학 ,1051," 서울특별시 강북구 한천로150길 67 (수유동, 강북중학교) ",29994104,5,5,6,2,18,136,74,131,91,141,92,408,257,22.7,33,22,30,21,3,1,2,1,33
성북강북,성북구,개운중학교,http://www.gw.ms.kr, 공립 , 공학 ,2808," 서울특별시 성북구 북악산로 935 (돈암동,개운중학교) ",232915492,8,7,10, - ,25,209,110,188,94,267,129,664,333,26.6,52,43,44,37,8,6,4,2,39
성북강북,성북구,길음중학교,http://www.gireum.ms.kr, 공립 , 공학 ,2723," 서울특별시 성북구 길음로 144 , 635-7 (길음동, 서울길음중학교) ",29108770,9,9,8,1,27,290,152,230,109,240,121,760,382,28.1,57,42,42,32,15,10,4, - ,38
성북강북,강북구,미양중학교,http://www.mi-yang.ms.kr, 공립 , 공학 ,1190," 서울특별시 강북구 인수봉로 39 (미아동,미양중.고등학교) ",29816872,6,6,6,2,20,172,81,160,89,170,94,502,264,25.1,37,27,32,26,5,1,3,1,25
성북강북,강북구,번동중학교,http://www.beondong.ms.kr, 공립 , 공학 ,1137," 서울특별시 강북구 오현로35길 87 (번동,번동중학교) ",29450168,7,6,7,2,22,180,84,150,76,177,91,507,251,23,43,31,36,26,7,5,3, - ,40
성북강북,성북구,북악중학교,http://www.bugak.ms.kr, 공립 , 공학 ,2812," 서울특별시 성북구 정릉로12길 41 (정릉동,북악중학교) ",29102305,6,5,8,1,20,143,66,124,56,203,76,470,198,23.5,40,32,33,25,7,7,5,2,27
성북강북,강북구,삼각산중학교,http://www.samgaksan.ms.kr, 공립 , 공학 ,1198," 서울특별시 강북구 삼양로19길 141 , 삼각산중학교 (미아동) ",29444999,12,11,12, - ,35,343,172,324,154,342,176,"1,009",502,28.8,70,53,58,44,12,9,5,3,45
성북강북,성북구,삼선중학교,http://www.samseon.ms.kr, 공립 , 남자 ,2833," 서울특별시 성북구 동소문로3길 69 (동소문동4가,삼선중학교) ",27421147,6,6,6,2,20,158, - ,159, - ,166, - ,483, - ,24.2,42,32,35,28,7,4,3, - ,34
성북강북,성북구,석관중학교,http://www.seokgwan.ms.kr, 공립 , 공학 ,2782," 서울특별시 성북구 한천로 526 (석관동,석관중학교) ",7050665200,7,7,7,2,23,177,83,165,75,160,88,502,246,21.8,43,33,35,26,8,7,4,2,42
성북강북,강북구,수송중학교,http://soosong.ms.kr, 공립 , 공학 ,1061," 서울특별시 강북구 한천로122길 21 (번동,수송중학교) ",29005791,5,6,7,1,19,115,55,136,56,168,79,419,190,22.1,39,23,33,19,6,4,3,1,28
성북강북,강북구,수유중학교,http://www.suyu.ms.kr, 공립 , 공학 ,1095," 서울특별시 강북구 인수봉로37길 40 (수유동,수유중학교) ",29456102,6,6,6,1,19,151,47,157,52,154,55,462,154,24.3,38,25,34,22,4,3,4, - ,33
성북강북,성북구,숭곡중학교,http://www.soonggok.ms.kr, 공립 , 공학 ,2736," 서울특별시 성북구 종암로 208 , 숭곡중학교 (하월곡동) ",29127571,8,8,8,2,26,221,86,214,102,224,102,659,290,25.3,48,38,44,34,4,4,3,1,36
성북강북,성북구,월곡중학교,http://www.wolgok.ms.kr, 공립 , 공학 ,2773," 서울특별시 성북구 장월로 6 (상월곡동, 월곡중학교) ",264966600,7,7,6,1,21,194,143,182,121,163,94,539,358,25.7,43,31,33,25,10,6,3,1,34
성북강북,강북구,인수중학교,http://www.insu.ms.kr, 공립 , 공학 ,1015," 서울특별시 강북구 인수봉로75길 10 (수유동, 인수중학교) ",29007801,6,6,6,1,19,153,95,148,95,148,98,449,288,23.6,37,30,30,24,7,6,2, - ,32
성북강북,성북구,장위중학교,http://www.jangwi.ms.kr, 공립 , 공학 ,2743," 서울특별시 성북구 장위로4길 70 (장위동,장위중학교) ",29411672,8,9,9, - ,26,225,119,211,112,235,117,671,348,25.8,52,41,44,35,8,6,3, - ,32
성북강북,성북구,종암중학교,http://www.jongam.ms.kr, 공립 , 공학 ,2809," 서울특별시 성북구 종암로5길 80-17 (종암동,종암중학교) ",29287041,7,8,8,2,25,194,126,213,145,222,150,629,421,25.2,52,39,44,32,8,7,3,1,39
성북강북,강북구,화계중학교,http://www.hwagye.ms.kr, 공립 , 공학 ,1095, 서울특별시 강북구 화계사길 63 (수유동) ,29863073,6,5,6,2,19,135,73,123,60,147,77,405,210,21.3,42,34,33,26,9,8,3,1,36
성북강북,성북구,고려대학교사범대학부속중학교,http://www.koryo.ms.kr, 사립 , 공학 ,2708," 서울특별시 성북구 정릉로 161 (정릉동,고려대학교사범대학부속중학교) ",29143368,10,10,10, - ,30,249,124,263,106,287,145,799,375,26.6,59,31,51,25,8,6,5, - ,44
성북강북,성북구,고명중학교,http://www.komyung.ms.kr, 사립 , 남자 ,2828," 서울특별시 성북구 북악산로 870 (돈암동,고명중학교) ",29262837,5,5,5, - ,15,128, - ,122, - ,144, - ,394, - ,26.3,31,23,29,21,2,2,4,2,20
성북강북,성북구,남대문중학교,http://www.namdaemoon.ms.kr, 사립 , 남자 ,2763, 서울특별시 성북구 한천로95길 28 (장위동) ,29423184,8,8,9, - ,25,132, - ,145, - ,129, - ,406, - ,16.2,49,27,39,17,10,10,4,2,34
성북강북,성북구,동구여자중학교,http://www.dong-gu.ms.kr, 사립 , 여자 ,2834," 서울특별시 성북구 성북로8길 71 (성북동,동구여자중학교) ",27621304,6,6,6, - ,18,100,100,133,133,147,147,380,380,21.1,32,21,31,20,1,1,4,1,23
성북강북,강북구,서라벌중학교,http://sorabol.ms.kr, 사립 , 남자 ,1006," 서울특별시 강북구 삼양로155길 37-9 , 서라벌중학교 (우이동) ",7082804654,5,5,5, - ,15,121, - ,117, - ,112, - ,350, - ,23.3,31,17,20,8,11,9,4,2,30
성북강북,성북구,성신여자중학교,http://www.sung-shin.ms.kr, 사립 , 여자 ,2840," 서울특별시 성북구 북악산로 918 , 성신여자중학교 (돈암동) ",29291898,8,8,8, - ,24,205,205,193,193,202,202,600,600,25,48,35,32,22,16,13,4,2,37
성북강북,강북구,성암여자중학교,http://www.seongam.ms.kr, 사립 , 여자 ,1174," 서울특별시 강북구 도봉로29길 52 (미아동, 성암여자중학교) ",221791777,7,7,7, - ,21,160,160,148,148,179,179,487,487,23.2,40,26,30,19,10,7,4,2,32
성북강북,강북구,신일중학교,http://shin-il.ms.kr, 사립 , 남자 ,1133," 서울특별시 강북구 솔매로49길 20 (미아동,신일중고등학교) ",29449818,4,4,4, - ,12,117, - ,87, - ,110, - ,314, - ,26.2,24,5,23,4,1,1,4,2,22
성북강북,강북구,영훈국제중학교,http://www.younghoon.ms.kr, 사립 , 공학 ,1211, 서울특별시 강북구 도봉로13가길 19 (미아동) ,29704701,5,5,5, - ,15,164,100,167,94,165,88,496,282,33.1,31,15,17,7,14,8,5,2,29
성북강북,성북구,용문중학교,http://www.ymoon.ms.kr, 사립 , 남자 ,2843, 서울특별시 성북구 인촌로17가길 46 (안암동2가) ,29262722,4,4,4, - ,12,56, - ,73, - ,88, - ,217, - ,18.1,26,7,23,7,3, - ,4,1,19
성북강북,강북구,창문여자중학교,http://www.changmun.ms.kr, 사립 , 여자 ,1237," 서울특별시 강북구 월계로 61 (송중동, 창문여자중고등학교) ",29861703,5,5,5, - ,15,137,137,119,119,136,136,392,392,26.1,30,19,25,16,5,3,4,1,31
성북강북,성북구,한성여자중학교,http://hansunggm.net/, 사립 , 여자 ,2876," 서울특별시 성북구 삼선교로16길 118 , 한성여자중학교 (삼선동2가) ",27422542,6,7,7, - ,20,149,149,143,143,153,153,445,445,22.3,37,17,26,10,11,7,4,1,33
성북강북,성북구,홍익대학교사범대학부속중학교,http://www.hongik.ms.kr, 사립 , 남자 ,2835," 서울특별시 성북구 성북로14가길 23 , 홍익대학교사범대학부속중학교 (성북동,홍익대학교부속중고등학교) ",27620824,6,6,6, - ,18,121, - ,110, - ,124, - ,355, - ,19.7,35,18,29,13,6,5,4,1,33
